ANTH231031[41560]|Undergraduate|Open|ANTH23103|Mon Wed : 01:30 PM-02:20 PM|This course introduces the history and cultures of Latin America (e.g., Mexico, Central and South America, and the Caribbean Islands). The third quarter focuses on the twentieth century, with special emphasis on economic development and its political, social, and cultural consequences. Taking these courses in sequence is not required. This sequence meets the general education requirement in civilization studies. This sequence is offered every year.|Brodwyn Fischer|Stuart Hall 101|Intro to Latin American Civ-3|1|[41560]|[{'sectionname': 'Section 1D01 [41561] - DIS Closed', 'instructor': 'Staff', 'daytime': 'Fri : 01:30 PM-02:20 PM'}, {'sectionname': 'Section 1D02 [41562] - DIS Open', 'instructor': 'Staff', 'daytime': 'Fri : 01:30 PM-02:20 PM'}, {'sectionname': 'Section 1D03 [41563] - DIS Open', 'instructor': 'Staff', 'daytime': 'Fri : 01:30 PM-02:20 PM'}]|SEM
ANTH240021[53809]|Undergraduate|Closed|ANTH24002|Tue Thu : 10:30 AM-11:50 AM|Modern European and Japanese colonialism in Asia and the Pacific is the theme of the second quarter.|James Hevia|Arranged ARR|Colonizations -2|1|[53809]|[]|SEM
ANTH240031[53815]|Undergraduate|Closed|ANTH24003|Tue Thu : 10:30 AM-11:50 AM|The third quarter considers the processes and consequences of decolonization both in the newly independent nations and the former colonial powers. Equivalent Course(s): ANTH 24003,HIST 18303,SALC 20702,SOSC 24003|Dan Slater|5733 S. University 103|Colonizations -3|1|[53815]|[]|SEM
ANTH240032[53816]|Undergraduate|Closed|ANTH24003|Tue Thu : 01:30 PM-02:50 PM|The third quarter considers the processes and consequences of decolonization both in the newly independent nations and the former colonial powers. Equivalent Course(s): ANTH 24003,HIST 18303,SALC 20702,SOSC 24003|Emily Fransee|Cobb Hall 104|Colonizations -3|2|[53816]|[]|SEM
ANTH240033[53817]|Undergraduate|Open|ANTH24003|Mon Wed : 01:30 PM-02:50 PM|The third quarter considers the processes and consequences of decolonization both in the newly independent nations and the former colonial powers. Equivalent Course(s): ANTH 24003,HIST 18303,SALC 20702,SOSC 24003|Pierre Sean Brotherton|5733 S. University 103|Colonizations -3|3|[53817]|[]|SEM
ANTH241021[53561]|Undergraduate|Closed|ANTH24102|Mon Wed : 01:30 PM-02:50 PM|The second quarter analyzes the colonial period (i.e., reform movements, the rise of nationalism, communalism, caste, and other identity movements) up to the independence and partition of India.|Dipesh Chakrabarty|Foster Hall 103|Intro To South Asian Civ-2|1|[53561]|[]|LEC
ANTH241051[54395]|Undergraduate|Closed|ANTH24105|Mon Wed : 10:30 AM-11:50 AM|Where is the Middle East, how do we go about studying it and why does it matter? This course explores the emergence of the 'Middle East' as an object of inquiry; a place with a people and a culture set in opposition to the 'West'. It asks how these categories are constituted, by whom, and with what consequence. How do they define the contours of political community, the possibilities for empathy and understanding or the limits of rights and moral obligation? The historical and contemporary texts assigned draw attention to the layered and shifting meanings of these categories, and in turn to the geopolitical and epistomological worlds that give rise to them. By putting these texts into conversation with each other the course engages a number of key issues that have occupied social theorists: the relationship between power and knowledge, the politics of representation, and the nature of social theory more generally.|Yaqub Hilal|TBA|Rethinking the Middle East|1|[54395]|[]|SEM
ANTH243401[43415]|Undergraduate|Closed|ANTH24340|Tue : 01:30 PM-04:20 PM||Pierre Sean Brotherton|TBA|Anthropology of the Psyche|1|[43415]|[]|SEM
ANTH243551[54360]|Undergraduate|Closed|ANTH24355|Fri : 09:30 AM-12:20 PM|This course provides students with an introduction to the phenomenological approach in cultural psychiatry, focusing on the problem of “how to represent mental illness” as a thematic anchor. Students will examine the theoretical and methodological groundings of cultural psychiatry, examining how scholars working in the phenomenological tradition have tried to describe the lived experiences of various forms of “psychopathology” or “madness.” By the end of the course, students will have learned how to describe and analyze the social dimension of a mental health experience, using a phenomenologically-grounded anthropological approach, and by adopting a technical vocabulary for understanding the lived experiences of mental illness (for instance, phenomena, life-world, being-in-the-world, intentionality, epoché, embodiment, madness, psychopathology, melancholia/depression, schizophrenia, etc). In addition, given the ongoing problematic of “how to represent mental illness,” students will also have the opportunity to think through the different ways of presenting their analysis, both in the form of weekly blog entries and during a final-week mock-workshop, where they will showcase their work in a creative medium appropriate to that analysis.|Francis McKay|Saieh Hall for Economics 247|Experiencing Madness: Empathic Methods in Cultural Psychiatry|1|[54360]|[]|SEM
ANTH245201[53312]|Undergraduate|Open|ANTH24520|Tue : 03:00 PM-06:00 PM|Throughout this seminar participants will research and discuss key issues pertaining to the development and implications of presidential libraries and museums. These insights will become the foundation for a final project in which they will work in small teams to design a potential exhibit for the Obama Presidential Center in Jackson Park.|Morris Fred|Saieh Hall for Economics 242|Temple or Forum: Designing the Obama Presidential Center|1|[53312]|[]|LEC
ANTH247101[43418]|Undergraduate|Open|ANTH24710|Tue : 10:30 AM-11:50 AM|This class is an attempt to make sense of Trumpism as a symptom of our political present. Where are we? How did we get here? Where do we go from here? What critical theories from previous times or other places might help us make sense of this current national and global conjuncture, and in what ways might they need to be retooled? What specific issues, especially concerning media and the public sphere on the one hand, and the politics of race, class and gender on the other, might be particularly at stake? Using a mix of classic texts and contemporary commentaries, we will explore that made a Trump victory possible and what they can tell us about possible democratic futures.|William Mazzarella, Kaushik Sunder Rajan|Social Sciences Rsch Bldg 122|Trump 101|1|[43418]|[{'sectionname': 'Section 1D01 [43420] - DIS Closed', 'instructor': 'Mazzarella, Sunder Rajan', 'daytime': 'Thu : 10:30 AM-11:50 AM'}, {'sectionname': 'Section 1D02 [43421] - DIS Closed', 'instructor': 'Mazzarella, Sunder Rajan', 'daytime': 'Thu : 03:00 PM-04:20 PM'}, {'sectionname': 'Section 1D03 [43422] - DIS Open', 'instructor': 'Mazzarella, Sunder Rajan', 'daytime': 'Thu : 02:00 PM-03:20 PM'}, {'sectionname': 'Section 1D04 [43423] - DIS Open', 'instructor': 'Mazzarella, Sunder Rajan', 'daytime': 'Fri : 01:30 PM-02:50 PM'}]|LEC
ANTH248201[43424]|Undergraduate|Open|ANTH24820|Wed : 01:30 PM-04:20 PM|"Do we live in the world or on the planet? Can we actually think globally? This course interrogates recent ethnography and theory that differentiates “world"" from “globe"" from “planet” as concepts and spatial domains. We will explore the phenomenological and affective aspects of “worlding” alongside depictions of globalization and more recent efforts to imagine planetary scale processes. At stake is a revolution across the natural sciences in thinking about earthly conditions, one that has important implications for any anthropology of locality. Key issues will be the relationship of the environment (across climate change, toxicity, and deep time) to geopolitics (including finance, international relations, and war). The seminar will consider the theoretical, ethnographic, and visualization strategies for engaging radically different scalar relations."|Joseph Masco|Haskell Hall 101|World, Globe, Planet|1|[43424]|[]|SEM
ANTH251501[53769]|Undergraduate|Open|ANTH25150|Thu : 03:00 PM-06:00 PM|This seminar explores the dynamics of Israeli culture and society through a combination of weekly screenings of Israeli fiction and documentary films with readings from ethnographic and other relevant research. Among the (often overlapping) topics to be covered in this examination of the institutional and ideological construction of Israeli identity/ies: the absorption of immigrants; ethnic, class, and religious tensions; the kibbutz; military experience; the Holocaust; evolving attitudes about gender and sexuality; the struggle for minorities’ rights; and Arab-Jewish relations.|Morris Fred|Saieh Hall for Economics 242|Anthropology of Israel|1|[53769]|[]|SEM
ANTH252551[54427]|Undergraduate|Closed|ANTH25255|Mon Wed : 01:30 PM-02:50 PM|By utilizing a framework of human rights and by drawing on recent research in anthropology, sociology, and geography in different geographic contexts, this course will consider how contemporary issues in migration, such as negotiating identities, policing borders, providing care, and sharing ideas raise and reopen debates concerning the management of difference.|David Ansari|TBA|Borders, (Im)mobilities and Human Rights|1|[54427]|[]|SEM
ANTH254401[54365]|Undergraduate|Closed|ANTH25440|Tue : 09:00 AM-11:50 AM|What are the cultural dimensions of economic and financial institutions and financial action? What social variables influence and shape 'real' markets and market activities? 'If you are so smart, why aren't you rich?' is a question economists have been asked in the past. Why isn't it easy to make money in financial areas even if one knows what economists know about markets, finance and the economy? And why, on the hand, is it so easy to get rich for some participants? Perhaps the answer is the real markets are complex social and cultural institutions which are quite different form organizations, administrations and the production side of the economy. The course provides an overview over social and cultural variables and patterns that play a role in economic behavior and specifically in financial markets. The readings examine the historical and structural embeddedness of economic action and institutions, the different constructions and interpretations of money, prices, and other dimensions of a market economy, and how a financial economy affects organizations, the art and other areas.|Karin Knorr Cetina|Haskell Hall 315|Maverick Markets:  Cultural Economy and Cultural Finance|1|[54365]|[]|SEM
ANTH259051[43152]|Undergraduate|Open|ANTH25905|Tue : 01:30 PM-04:20 PM|This course explores the musical traditions of the peoples of Central Asia, both in terms of historical development and cultural significance. Topics include the music of the epic tradition, the use of music for healing, instrumental genres, and Central Asian folk and classical traditions. Basic field methods for ethnomusicology are also covered. Extensive use is made of recordings of musical performances and of live performances in the area.|Kagan Arik|TBA|Introduction to the Musical Folklore of Central Asia|1|[43152]|[]|LEC
ANTH267401[42807]|Undergraduate|Open|ANTH26740|Tue Thu : 12:00 PM-01:20 PM|"""This course provides undergraduate and graduate students with an overview of some of the basic theoretical and methodological issues involved in studying the complex economic organization of ancient Near Eastern state societies. We will examine the archaeological and textual evidence and methods used to reconstruct the components of the economies of Mesopotamian states in the third and second millennia. The course has five main sections: 1) Theoretical perspectives - general principles in economic anthropology as they apply to ancient economies, 2) Production – examining agriculture, herding, and craft production, 3) exchange and circulation, 4) goods and consumption, and 5) institutions. The course will focus on Near Eastern data placed in a comparative framework with case studies from other complex societies. The final class session will integrate archaeological and textual evidence for the different components of an ancient Near Eastern state economy by examining as a case study the 3rd millennium BC economy of Ebla in north Syria. Prerequisite: Any introductory course in archaeology."""|Gil J Stein|Oriental Institute 208|Economic Organization of Ancient Complex Societies|1|[42807]|[]|LEC
